accession_no,ticker,cik,filed_at,filing_date,item_codes,body_keywords,direction,direction_confidence,direction_source,t0_close,t1_close,t5_close,next_day_return,five_day_return,label_t1,label_t5,is_loose_quality,profit_margin,is_small_cap,is_low_float,is_quality,market_cap,float_shares,gross_margin,roe
0001628280-25-057652,CTRE,0001590717,2025-12-17,2025-12-17,1.01|8.01|9.01,restate,short,0.85,body_keywords,36.34,36.26,36.95,-0.0022,0.01679,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-049558,CTRE,0001590717,2025-11-05,2025-11-05,2.02|7.01|9.01,at_the_market_offering|material_adverse_change|underwritten_offering,short,0.75,body_keywords,36.0,35.56,36.2,-0.01222,0.00556,B_short,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-046319,CTRE,0001590717,2025-10-27,2025-10-27,5.02|5.03|7.01|9.01,restate,short,0.85,body_keywords,35.74,35.31,35.31,-0.01203,-0.01203,B_short,B_short,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-042476,CTRE,0001590717,2025-09-23,2025-09-23,5.02|7.01|9.01,,,0.0,,34.74,34.28,34.68,-0.01324,-0.00173,B_short,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-25-031253,CTRE,0001590717,2025-08-14,2025-08-14,8.01|9.01,issue_and_sell_shares|material_adverse_change|material_weakness|restate|shelf_takedown,short,0.85,body_keywords,33.71,33.9,34.54,0.00564,0.02462,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-038330,CTRE,0001590717,2025-08-06,2025-08-06,2.02|7.01|9.01,at_the_market_offering|guidance_raised|material_adverse_change,short,0.75,body_keywords,32.65,32.55,33.08,-0.00306,0.01317,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-028748,CTRE,0001590717,2025-06-02,2025-06-02,1.01|2.03|9.01,covenant_violation|credit_facility_amendment|material_adverse_change|restate,short,0.85,body_keywords,28.96,28.81,28.7,-0.00518,-0.00898,neutral,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-028390,CTRE,0001590717,2025-05-29,2025-05-29,7.01,,,0.0,,28.55,28.76,29.17,0.00736,0.02172,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-25-018923,CTRE,0001590717,2025-05-14,2025-05-14,8.01,restate,short,0.85,body_keywords,28.04,28.64,28.81,0.0214,0.02746,B_long,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-021529,CTRE,0001590717,2025-05-01,2025-05-01,2.02|7.01|9.01,at_the_market_offering|guidance_raised|material_adverse_change,short,0.75,body_keywords,29.07,28.54,28.95,-0.01823,-0.00413,B_short,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-021060,CTRE,0001590717,2025-04-30,2025-04-30,5.07,,,0.0,,29.27,29.07,29.16,-0.00683,-0.00376,neutral,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-020832,CTRE,0001590717,2025-04-30,2025-04-30,8.01,,,0.0,,29.27,29.07,29.16,-0.00683,-0.00376,neutral,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-012013,CTRE,0001590717,2025-03-11,2025-03-11,1.01|2.03|7.01|9.01,restate,short,0.85,body_keywords,26.07,27.01,28.89,0.03606,0.10817,A_long,A_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-005119,CTRE,0001590717,2025-02-12,2025-02-12,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,25.58,26.52,25.62,0.03675,0.00156,A_long,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-25-001546,CTRE,0001590717,2025-01-21,2025-01-21,1.01|9.01,covenant_violation|issue_and_sell_shares|material_adverse_change|material_weakness|non_reliance|restate|shelf_takedown,short,0.95,body_keywords,27.19,26.47,27.17,-0.02648,-0.00074,B_short,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-25-000002,CTRE,0001590717,2025-01-02,2025-01-02,5.02|7.01|9.01,,,0.0,,26.52,26.74,26.08,0.0083,-0.01659,neutral,B_short,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-24-049974,CTRE,0001590717,2024-12-19,2024-12-19,1.01|2.03|7.01|9.01,covenant_violation|material_adverse_change|restate,short,0.85,body_keywords,27.21,27.36,27.06,0.00551,-0.00551,neutral,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-24-045002,CTRE,0001590717,2024-11-01,2024-11-01,8.01|9.01,issue_and_sell_shares|material_adverse_change|material_weakness|restate|shelf_takedown,short,0.85,body_keywords,32.37,31.06,30.94,-0.04047,-0.04418,A_short,A_short,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-24-044099,CTRE,0001590717,2024-10-29,2024-10-29,1.01|7.01|9.01,material_adverse_change,short,0.7,body_keywords,31.92,32.81,30.85,0.02788,-0.03352,B_long,A_short,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-24-044098,CTRE,0001590717,2024-10-29,2024-10-29,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,31.92,32.81,30.85,0.02788,-0.03352,B_long,A_short,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-24-039290,CTRE,0001590717,2024-08-29,2024-08-29,1.01|9.01,covenant_violation|issue_and_sell_shares|material_adverse_change|material_weakness|non_reliance|restate|shelf_takedown,short,0.95,body_keywords,29.67,29.88,29.78,0.00708,0.00371,neutral,neutral,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-24-034248,CTRE,0001590717,2024-08-02,2024-08-02,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,27.39,26.88,27.83,-0.01862,0.01606,B_short,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-24-026460,CTRE,0001590717,2024-06-04,2024-06-04,7.01,,,0.0,,26.17,26.14,25.24,-0.00115,-0.03554,neutral,A_short,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-24-024578,CTRE,0001590717,2024-05-06,2024-05-06,1.01|9.01,covenant_violation|issue_and_sell_shares|material_adverse_change|material_weakness|non_reliance|restate|shelf_takedown,short,0.95,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-24-020001,CTRE,0001590717,2024-05-02,2024-05-02,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-24-018993,CTRE,0001590717,2024-04-29,2024-04-29,5.07,,,0.0,,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-24-003868,CTRE,0001590717,2024-02-08,2024-02-08,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-23-038226,CTRE,0001590717,2023-11-09,2023-11-09,2.02|7.01|9.01,material_adverse_change,short,0.7,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-23-044196,CTRE,0001590717,2023-09-15,2023-09-15,8.01|9.01,covenant_violation|issue_and_sell_shares|material_adverse_change|material_weakness|non_reliance|restate|shelf_takedown,short,0.95,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-23-027222,CTRE,0001590717,2023-08-03,2023-08-03,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-23-021032,CTRE,0001590717,2023-06-06,2023-06-06,7.01,,,0.0,,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-23-017208,CTRE,0001590717,2023-05-10,2023-05-10,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-23-014564,CTRE,0001590717,2023-05-01,2023-05-01,5.07,,,0.0,,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001140361-23-008612,CTRE,0001590717,2023-02-24,2023-02-24,8.01|9.01,covenant_violation|issue_and_sell_shares|material_adverse_change|material_weakness|non_reliance|restate|shelf_takedown,short,0.95,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-23-002959,CTRE,0001590717,2023-02-09,2023-02-09,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-032210,CTRE,0001590717,2022-12-19,2022-12-19,1.01|2.03|7.01|9.01,covenant_violation|material_adverse_change|restate,short,0.85,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-030870,CTRE,0001590717,2022-11-28,2022-11-28,5.02|7.01|9.01,,,0.0,,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-028910,CTRE,0001590717,2022-11-08,2022-11-08,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-021146,CTRE,0001590717,2022-08-04,2022-08-04,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-018327,CTRE,0001590717,2022-07-01,2022-07-01,5.02|7.01,,,0.0,,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-013475,CTRE,0001590717,2022-05-10,2022-05-10,3.01|7.01|9.01,delisting_notice,short,0.8,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-012641,CTRE,0001590717,2022-05-05,2022-05-05,2.02|7.01|9.01,at_the_market_offering|material_adverse_change,short,0.75,body_keywords,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001628280-22-012048,CTRE,0001590717,2022-05-03,2022-05-03,5.07,,,0.0,,24.79,24.88,25.37,0.00363,0.0234,neutral,B_long,True,0.64098,False,False,True,9943351296.0,234210931.0,0.97461,0.09423
0001193125-26-214675,ALSN,0001411207,2026-05-08,2026-05-08,5.02|5.07,,,0.0,,124.18,123.72,,-0.0037,,neutral,,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-26-204146,ALSN,0001411207,2026-05-04,2026-05-04,2.02|9.01,buyback_authorized|restate,short,0.85,body_keywords,129.04,127.37,123.72,-0.01294,-0.04123,B_short,A_short,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-26-063975,ALSN,0001411207,2026-02-23,2026-02-23,2.02|9.01,restate,short,0.85,body_keywords,116.84,121.99,126.91,0.04408,0.08619,A_long,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-26-000343,ALSN,0001411207,2026-01-02,2026-01-02,1.01|2.01|2.03|5.02|7.01|9.01,covenant_violation|credit_facility_amendment|material_adverse_change|restate,short,0.85,body_keywords,98.94,97.97,104.25,-0.0098,0.05367,neutral,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-293880,ALSN,0001411207,2025-11-24,2025-11-24,1.01|2.03|9.01,covenant_violation|restate,short,0.85,body_keywords,85.36,87.84,89.32,0.02905,0.04639,B_long,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-270819,ALSN,0001411207,2025-11-07,2025-11-07,8.01|9.01,restate,short,0.85,body_keywords,81.95,82.78,81.73,0.01013,-0.00268,B_long,neutral,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-265028,ALSN,0001411207,2025-11-04,2025-11-04,7.01|9.01,restate,short,0.85,body_keywords,79.4,80.76,81.98,0.01713,0.03249,B_long,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-259124,ALSN,0001411207,2025-10-31,2025-10-31,7.01|9.01,restate,short,0.85,body_keywords,82.55,81.35,81.95,-0.01454,-0.00727,B_short,neutral,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-256299,ALSN,0001411207,2025-10-29,2025-10-29,2.02|9.01,restate,short,0.85,body_keywords,81.59,83.58,80.76,0.02439,-0.01017,B_long,B_short,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-172619,ALSN,0001411207,2025-08-04,2025-08-04,2.02|9.01,definitive_agreement_acquisition|restate,short,0.85,body_keywords,88.0,86.42,88.25,-0.01795,0.00284,B_short,neutral,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-140770,ALSN,0001411207,2025-06-13,2025-06-13,1.01|8.01|9.01,going_concern|material_adverse_change|non_reliance|partnership_strategic|restate,short,0.95,body_keywords,98.82,95.41,92.73,-0.03451,-0.06163,A_short,A_short,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-139199,ALSN,0001411207,2025-06-11,2025-06-11,7.01|9.01,definitive_agreement_acquisition,long,0.7,body_keywords,102.31,101.69,92.22,-0.00606,-0.09862,neutral,A_short,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-116906,ALSN,0001411207,2025-05-09,2025-05-09,5.03|5.07|9.01,restate,short,0.85,body_keywords,98.71,103.29,106.16,0.0464,0.07547,A_long,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-109981,ALSN,0001411207,2025-05-01,2025-05-01,2.02|9.01,buyback_authorized|restate,short,0.85,body_keywords,93.39,97.25,98.72,0.04133,0.05707,A_long,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-077947,ALSN,0001411207,2025-04-10,2025-04-10,5.02|7.01|9.01,,,0.0,,88.63,88.82,88.78,0.00214,0.00169,neutral,neutral,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-030728,ALSN,0001411207,2025-02-20,2025-02-20,5.02|8.01|9.01,buyback_authorized,long,0.7,body_keywords,102.36,100.67,100.46,-0.01651,-0.01856,B_short,B_short,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-25-024308,ALSN,0001411207,2025-02-11,2025-02-11,2.02|9.01,restate,short,0.85,body_keywords,114.19,99.96,103.78,-0.12462,-0.09116,A_short,A_short,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-24-246521,ALSN,0001411207,2024-10-29,2024-10-29,2.02|9.01,restate,short,0.85,body_keywords,100.15,108.08,109.64,0.07918,0.09476,A_long,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-24-184838,ALSN,0001411207,2024-07-25,2024-07-25,2.02|9.01,restate,short,0.85,body_keywords,84.41,87.76,87.25,0.03969,0.03365,A_long,A_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-24-154265,ALSN,0001411207,2024-06-04,2024-06-04,5.02|7.01|9.01,,,0.0,,74.24,75.47,73.6,0.01657,-0.00862,B_long,neutral,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-24-136188,ALSN,0001411207,2024-05-10,2024-05-10,5.02|5.07|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-24-113874,ALSN,0001411207,2024-04-25,2024-04-25,2.02|9.01,buyback_authorized|restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-24-070130,ALSN,0001411207,2024-03-18,2024-03-18,1.01|7.01|9.01,covenant_violation|credit_facility_amendment|material_adverse_change|restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-24-033768,ALSN,0001411207,2024-02-13,2024-02-13,2.02|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-23-263026,ALSN,0001411207,2023-10-25,2023-10-25,2.02|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-23-196106,ALSN,0001411207,2023-07-27,2023-07-27,2.02|9.01,buyback_authorized|restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-23-137120,ALSN,0001411207,2023-05-05,2023-05-05,5.03|5.07|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-23-122177,ALSN,0001411207,2023-04-27,2023-04-27,2.02|9.01,buyback_authorized|restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-23-061359,ALSN,0001411207,2023-03-06,2023-03-06,1.01|9.01,covenant_violation|credit_facility_amendment|material_adverse_change|restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-23-040198,ALSN,0001411207,2023-02-15,2023-02-15,2.02|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-22-269597,ALSN,0001411207,2022-10-26,2022-10-26,2.02|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-22-215709,ALSN,0001411207,2022-08-09,2022-08-09,5.02|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-22-211277,ALSN,0001411207,2022-08-03,2022-08-03,2.02|9.01,restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-22-202066,ALSN,0001411207,2022-07-26,2022-07-26,5.02|9.01,,,0.0,,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-22-196981,ALSN,0001411207,2022-07-19,2022-07-19,5.02|9.01,,,0.0,,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-22-146452,ALSN,0001411207,2022-05-10,2022-05-10,5.07|9.01,,,0.0,,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0001193125-22-123634,ALSN,0001411207,2022-04-27,2022-04-27,2.02|9.01,buyback_authorized|restate,short,0.85,body_keywords,74.7,75.2,75.82,0.00669,0.01499,neutral,B_long,True,0.14877,False,True,False,9935730688.0,82194533.0,0.42575002,0.30437002
0000892553-26-000025,GTLS,0000892553,2026-02-27,2026-02-27,2.02|9.01,convertible_debt_issuance|restate,short,0.85,body_keywords,207.3,207.06,207.16,-0.00116,-0.00068,neutral,neutral,False,-0.00625,False,True,False,9931397120.0,47604839.0,0.32536998,-0.00927
0001193125-26-008906,GTLS,0000892553,2026-01-09,2026-01-09,5.02,,,0.0,,206.67,206.71,207.41,0.00019,0.00358,neutral,neutral,False,-0.00625,False,True,False,9931397120.0,47604839.0,0.32536998,-0.00927
