ticker,date,signal_type,gap_pct,vol_ratio,run_pct,green_days,t0_close,t1_close,t5_close,next_day_return,five_day_return,direction,direction_confidence
TIGR,2021-01-20,frd,,,0.5096,5,14.88,18.41,16.36,0.23723,0.09946,frd,0.8493427345624899
TIGR,2021-02-05,frd,,,0.7142,4,26.15,26.58,29.97,0.01644,0.14608,frd,1.0
TIGR,2022-03-23,frd,,,1.3107,6,6.31,5.98,5.45,-0.0523,-0.13629,frd,1.0
TIGR,2022-06-09,frd,,,0.3022,3,5.1,4.13,4.22,-0.1902,-0.17255,frd,0.5036854902520391
TIGR,2024-10-02,gap_and_go,0.25201,19.025,,,8.06,9.19,8.28,0.1402,0.0273,long,1.0
TIGR,2024-10-07,frd,,,1.7052,5,11.46,9.62,7.31,-0.16056,-0.36213,frd,1.0
TIGR,2025-03-19,frd,,,0.3823,3,9.66,8.86,8.83,-0.08282,-0.08592,frd,0.6371847988581667
FUBO,2020-12-23,frd,,,1.3423,5,631.08,530.16,336.0,-0.15992,-0.46758,frd,1.0
FUBO,2021-01-28,frd,,,0.5506,5,478.2,507.0,612.6,0.06023,0.28105,frd,0.9176341391559997
FUBO,2022-08-09,frd,,,0.572,5,43.44,46.08,76.2,0.06077,0.75414,frd,0.9533333248562283
FUBO,2022-09-13,frd,,,0.426,5,55.32,61.44,51.72,0.11063,-0.06508,frd,0.710059097395883
FUBO,2023-05-05,gap_and_go,0.21429,5.837,,,17.64,22.32,20.64,0.26531,0.17007,long,1.0
FUBO,2023-05-10,frd,,,0.8036,3,22.2,21.6,23.04,-0.02703,0.03784,frd,1.0
FUBO,2023-07-14,frd,,,0.5025,5,34.32,35.64,33.12,0.03846,-0.03497,frd,0.8374792991659094
FUBO,2024-08-22,frd,,,0.7414,7,23.76,24.84,20.04,0.04545,-0.15657,frd,1.0
FUBO,2025-01-06,gap_and_go,1.76389,53.027,,,60.72,65.52,45.72,0.07905,-0.24704,long,1.0
FUBO,2025-01-08,frd,,,3.368,5,64.2,61.32,47.88,-0.04486,-0.25421,frd,1.0
FUBO,2026-04-08,frd,,,0.3543,3,12.05,12.04,13.14,-0.00083,0.09046,frd,0.5905797638529576
IART,2024-11-07,frd,,,0.4232,4,25.51,24.78,23.27,-0.02862,-0.08781,frd,0.7054016024507329
OMER,2020-08-11,frd,,,0.6656,5,15.89,13.67,13.41,-0.13971,-0.15607,frd,1.0
OMER,2022-08-08,frd,,,0.5178,4,6.75,6.2,6.74,-0.08148,-0.00148,frd,0.8629629347059463
OMER,2022-09-08,frd,,,0.4665,5,5.44,5.35,3.99,-0.01654,-0.26654,frd,0.7774797865150197
OMER,2024-11-27,frd,,,1.0149,4,11.91,11.35,11.1,-0.04702,-0.06801,frd,1.0
OMER,2024-12-19,gap_and_go,0.30161,5.682,,,10.24,10.31,11.68,0.00684,0.14063,long,1.0
OMER,2026-01-02,frd,,,0.9634,5,16.38,15.4,12.49,-0.05983,-0.23748,frd,1.0
LZ,2022-06-03,frd,,,0.3633,6,13.7,13.92,12.98,0.01606,-0.05255,frd,0.6054812263984222
LZ,2023-05-11,frd,,,0.3936,4,10.25,10.35,11.6,0.00976,0.13171,frd,0.6559571931717172
LZ,2024-03-05,frd,,,0.3279,8,12.79,13.19,13.59,0.03127,0.06255,frd,0.5464480420460925
LZ,2025-05-14,frd,,,0.3117,4,9.2,9.2,9.43,0.0,0.025,frd,0.5195402825015715
LZ,2025-08-08,gap_and_go,0.28435,7.069,,,10.98,11.09,10.72,0.01002,-0.02368,long,1.0
UTZ,2020-06-11,frd,,,0.3134,5,13.95,13.99,13.9,0.00287,-0.00358,frd,0.5222733485393842
METC,2021-11-01,frd,,,0.3027,3,17.4586,16.238,13.4357,-0.06991,-0.23043,frd,0.5045549600698804
METC,2022-03-04,frd,,,0.4172,5,17.9761,16.8727,19.3333,-0.06138,0.0755,frd,0.6952589644258536
METC,2022-04-19,frd,,,0.3244,4,19.304,17.937,14.5683,-0.07081,-0.24532,frd,0.540687646293225
METC,2023-11-14,frd,,,0.6025,4,17.7124,17.5757,16.2868,-0.00772,-0.08049,frd,1.0
METC,2025-08-15,frd,,,0.3134,6,23.59,22.64,23.53,-0.04027,-0.00254,frd,0.5222547239875112
METC,2025-10-15,frd,,,0.5563,8,47.85,49.48,39.82,0.03406,-0.16782,frd,0.9272468104831149
METC,2025-12-26,frd,,,0.3004,5,17.89,18.23,19.82,0.01901,0.10788,frd,0.5007154149338399
METC,2026-01-26,frd,,,0.327,4,22.09,22.96,18.64,0.03938,-0.15618,frd,0.5449178333541508
UPBD,2020-05-12,frd,,,0.3167,3,22.67,22.43,24.38,-0.01059,0.07543,frd,0.527808331066045
MRAM,2020-05-12,frd,,,0.805,3,5.67,5.31,6.11,-0.06349,0.0776,frd,1.0
MRAM,2021-11-18,frd,,,1.0274,4,12.2,12.2,11.82,0.0,-0.03115,frd,1.0
MRAM,2026-01-22,frd,,,0.4105,4,15.42,14.15,13.39,-0.08236,-0.13165,frd,0.6842105938273623
MRAM,2026-04-30,gap_and_go,0.36922,27.084,,,18.28,21.49,21.51,0.1756,0.1767,long,1.0
MRAM,2026-05-04,frd,,,0.6868,3,18.75,19.05,39.86,0.016,1.12587,frd,1.0
LMRI,2026-02-11,frd,,,0.3817,3,13.79,13.97,14.98,0.01305,0.08629,frd,0.6360946342090114
UPWK,2020-05-15,frd,,,0.6699,8,13.72,12.43,12.3,-0.09402,-0.1035,frd,1.0
UPWK,2020-11-05,gap_and_go,0.27943,12.576,,,29.03,29.26,30.67,0.00792,0.05649,long,1.0
UPWK,2020-11-09,frd,,,0.5859,5,27.98,27.14,33.08,-0.03002,0.18227,frd,0.9765130098401267
UPWK,2021-02-10,frd,,,0.3296,7,53.23,56.85,52.77,0.06801,-0.00864,frd,0.5492561156406359
UPWK,2023-08-03,gap_and_go,0.30391,14.787,,,14.38,14.8,14.19,0.02921,-0.01321,long,1.0
UPWK,2023-11-13,frd,,,0.3828,7,13.71,14.42,14.23,0.05179,0.03793,frd,0.6379426893311169
UPWK,2025-05-14,frd,,,0.3138,6,17.39,17.09,16.22,-0.01725,-0.06728,frd,0.5230230731912121
MLKN,2020-09-18,frd,,,0.5619,6,34.52,31.77,30.25,-0.07966,-0.1237,frd,0.9365580113195215
MLKN,2023-09-27,gap_and_go,0.23864,12.088,,,24.51,23.46,23.66,-0.04284,-0.03468,long,1.0
ACVA,2022-08-15,frd,,,0.3295,3,8.62,8.81,7.91,0.02204,-0.08237,frd,0.5491744498721041
WYFI,2025-09-24,frd,,,0.4559,5,26.25,23.59,31.99,-0.10133,0.21867,frd,0.7598546589841146
WYFI,2025-10-03,frd,,,0.4753,4,31.2,33.93,33.03,0.0875,0.05865,frd,0.7920864664716432
WYFI,2025-10-28,frd,,,0.3318,3,33.84,33.78,30.47,-0.00177,-0.09959,frd,0.5529539454781833
WYFI,2026-04-15,frd,,,0.3847,7,15.99,16.01,17.28,0.00125,0.08068,frd,0.6411360170757495
TNDM,2022-09-13,frd,,,0.3197,4,56.85,58.03,53.33,0.02076,-0.06192,frd,0.53283067546732
TNDM,2023-07-19,frd,,,0.3286,8,31.59,30.44,36.22,-0.0364,0.14657,frd,0.5476686625735524
TNDM,2025-11-07,gap_and_go,0.2003,3.441,,,16.26,16.37,18.61,0.00677,0.14453,long,0.8603151433597236
TNDM,2025-11-13,frd,,,0.3548,4,17.53,18.61,19.5,0.06161,0.11238,frd,0.5913977956124494
TNDM,2026-02-20,gap_and_go,0.22829,10.362,,,24.57,28.26,25.3,0.15018,0.02971,long,1.0
KODK,2020-07-29,gap_and_go,1.32116,19.121,,,33.2,29.83,14.9,-0.10151,-0.5512,long,1.0
KODK,2020-07-30,frd,,,14.8095,3,29.83,21.85,16.11,-0.26752,-0.45994,frd,1.0
KODK,2020-09-21,frd,,,0.9438,3,10.49,10.04,9.31,-0.0429,-0.11249,frd,1.0
KODK,2021-06-09,frd,,,0.371,3,9.77,9.14,9.11,-0.06448,-0.06755,frd,0.6182794903750879
KODK,2022-03-21,frd,,,0.4964,4,6.18,5.99,6.92,-0.03074,0.11974,frd,0.8273091949560358
KODK,2024-12-02,frd,,,0.4023,5,7.22,6.68,6.79,-0.07479,-0.05956,frd,0.6705351041300431
KODK,2026-04-07,frd,,,0.3116,4,11.31,11.42,12.39,0.00973,0.09549,frd,0.5194062920294384
JMIA,2020-07-10,frd,,,0.5521,5,7.49,7.4,7.63,-0.01202,0.01869,frd,0.9202059936591702
JMIA,2020-08-04,frd,,,1.3464,7,16.28,17.0,16.37,0.04423,0.00553,frd,1.0
JMIA,2020-10-27,frd,,,0.4009,8,17.71,17.66,17.26,-0.00282,-0.02541,frd,0.6682207779033288
JMIA,2020-11-27,frd,,,1.5602,8,36.89,32.17,31.54,-0.12795,-0.14503,frd,1.0
JMIA,2021-01-26,frd,,,0.3456,3,57.91,57.37,61.39,-0.00932,0.06009,frd,0.5760281820191865
JMIA,2021-03-12,frd,,,0.454,3,47.92,51.55,42.14,0.07575,-0.12062,frd,0.7567246016500059
JMIA,2021-12-09,frd,,,0.3665,3,13.57,12.98,11.73,-0.04348,-0.13559,frd,0.610852648121442
JMIA,2022-03-21,frd,,,0.3167,4,8.47,8.95,8.99,0.05667,0.06139,frd,0.5279033161254817
JMIA,2022-08-09,frd,,,0.3057,5,6.92,8.2,9.83,0.18497,0.42052,frd,0.5095151555333676
JMIA,2022-08-15,frd,,,0.3815,3,9.44,9.83,7.35,0.04131,-0.2214,frd,0.6358382259673386
JMIA,2024-05-09,frd,,,0.4875,6,6.23,6.01,6.66,-0.03531,0.06902,frd,0.812452698711935
JMIA,2024-06-13,frd,,,0.3147,3,9.46,9.29,7.17,-0.01797,-0.24207,frd,0.5244443681504991
JMIA,2024-07-17,frd,,,0.5934,6,12.43,12.32,12.24,-0.00885,-0.01529,frd,0.988967588938866
JMIA,2025-08-19,frd,,,0.3893,6,7.67,7.27,8.94,-0.05215,0.16558,frd,0.6487887662889451
JMIA,2025-12-01,frd,,,0.3347,5,12.26,12.0,12.16,-0.02121,-0.00816,frd,0.557894790381716
KOPN,2021-02-03,frd,,,0.4083,4,6.4,7.47,9.42,0.16719,0.47187,frd,0.6805555417581847
KOPN,2021-02-11,frd,,,0.4719,5,9.36,10.84,11.85,0.15812,0.26603,frd,0.7864583166471375
KOPN,2021-03-15,frd,,,0.4577,4,10.8,9.93,11.03,-0.08056,0.0213,frd,0.7628635200704499
CGEM,2022-05-18,frd,,,0.6484,4,11.37,10.8,11.07,-0.05013,-0.02639,frd,1.0
CGEM,2024-04-30,frd,,,0.7351,5,27.01,28.1,29.35,0.04036,0.08663,frd,1.0
CGEM,2025-10-14,frd,,,0.3408,5,7.74,8.63,8.48,0.11499,0.09561,frd,0.5679222942703553
CGEM,2025-11-25,frd,,,0.5302,3,11.79,11.74,10.5,-0.00424,-0.10941,frd,0.8836293090796832
PHAT,2024-02-26,frd,,,0.7069,7,9.91,10.15,10.29,0.02422,0.03835,frd,1.0
PHAT,2024-03-25,frd,,,0.3309,4,10.45,10.5,9.8,0.00478,-0.0622,frd,0.5515299543391934
PHAT,2025-03-21,frd,,,0.4834,5,6.23,6.55,6.6,0.05136,0.05939,frd,0.8056874171066959
SCZM,2026-02-24,frd,,,0.3677,4,12.08,12.32,11.08,0.01987,-0.08278,frd,0.6128549523387365
MFA,2020-06-09,frd,,,0.8478,4,12.28,11.08,11.24,-0.09772,-0.08469,frd,1.0
SLS,2020-12-10,gap_and_go,0.42567,128.356,,,17.66,8.37,7.1,-0.52605,-0.59796,long,1.0
SLS,2021-02-05,frd,,,0.6066,3,9.26,10.15,9.44,0.09611,0.01944,frd,1.0
COUR,2024-07-26,gap_and_go,0.39406,10.116,,,10.72,9.34,8.69,-0.12873,-0.18937,long,1.0
COUR,2025-07-25,gap_and_go,0.27203,13.1,,,12.37,12.51,12.17,0.01132,-0.01617,long,1.0
COUR,2025-07-29,frd,,,0.4025,4,12.01,11.96,12.18,-0.00416,0.01415,frd,0.6707773022948698
SDGR,2022-03-02,frd,,,0.4541,4,35.52,33.58,31.94,-0.05462,-0.10079,frd,0.7568437137685027
SDGR,2023-01-17,frd,,,0.3173,5,23.61,23.81,22.68,0.00847,-0.03939,frd,0.5288372694584178
SDGR,2023-05-23,frd,,,0.4421,4,38.52,37.13,33.45,-0.03609,-0.13162,frd,0.736764188132695
SDGR,2023-11-06,frd,,,0.3108,4,27.66,28.29,27.77,0.02278,0.00398,frd,0.5180387798721265
SDGR,2025-01-27,frd,,,0.32,5,24.07,25.52,24.72,0.06024,0.027,frd,0.5332619378777215
ESRT,2020-06-09,frd,,,0.3152,6,8.2,7.6,7.52,-0.07317,-0.08293,frd,0.5253896723258534
HNRG,2022-04-19,frd,,,0.4289,4,5.07,4.51,4.25,-0.11045,-0.16174,frd,0.7149122352965536
HNRG,2024-11-13,gap_and_go,0.2134,5.01,,,13.13,13.38,12.95,0.01904,-0.01371,long,1.0
HNRG,2025-03-25,frd,,,0.3384,8,12.76,12.65,12.14,-0.00862,-0.04859,frd,0.5640243685752171
MBC,2023-05-12,frd,,,0.326,5,10.24,10.74,10.86,0.04883,0.06055,frd,0.5433376400837663
NRGV,2022-04-06,frd,,,0.5625,5,19.26,19.87,15.0,0.03167,-0.22118,frd,0.9374246442381755
NRGV,2022-06-02,frd,,,0.4456,8,15.81,15.94,10.67,0.00822,-0.32511,frd,0.742589177775847
ORIC,2022-12-27,frd,,,0.966,3,5.45,5.85,5.78,0.07339,0.06055,frd,1.0
ORIC,2024-03-07,frd,,,0.3643,5,15.91,14.99,15.02,-0.05783,-0.05594,frd,0.6070922959780862
ORIC,2025-01-16,frd,,,0.3656,3,10.04,9.58,10.33,-0.04582,0.02888,frd,0.6092964475432204
ORIC,2025-05-27,frd,,,0.3425,5,5.78,5.97,8.4,0.03287,0.45329,frd,0.5708244816865802
ORIC,2025-05-29,gap_and_go,0.22111,18.387,,,7.97,8.17,9.16,0.02509,0.14931,long,1.0
ORIC,2025-06-03,frd,,,0.4654,4,8.4,9.08,9.75,0.08095,0.16071,frd,0.7756631948027941
ORIC,2026-01-20,frd,,,0.3246,4,11.62,12.25,12.11,0.05422,0.04217,frd,0.5409836777504821
MGTX,2021-10-21,frd,,,0.6424,8,20.98,21.59,22.1,0.02908,0.05338,frd,1.0
MGTX,2023-11-02,frd,,,0.3622,3,5.0,5.3,4.75,0.06,-0.05,frd,0.603603557162196
MGTX,2025-03-14,frd,,,0.3547,3,7.79,7.87,7.56,0.01027,-0.02953,frd,0.5911329483558488
MGTX,2025-07-11,frd,,,0.3302,6,8.47,8.89,8.62,0.04959,0.01771,frd,0.5504114866735176
PMT,2020-06-09,frd,,,0.455,6,15.44,15.89,17.16,0.02915,0.1114,frd,0.7584014721058497
PMT,2023-11-06,frd,,,0.3005,7,13.65,13.64,13.49,-0.00073,-0.01172,frd,0.5007898924143903
CMPS,2024-01-30,frd,,,0.4296,6,11.45,11.27,10.52,-0.01572,-0.08122,frd,0.7160647413846172
CMPS,2025-12-12,frd,,,0.4049,7,6.74,6.59,6.37,-0.02226,-0.0549,frd,0.6747638248427201
CMPS,2026-04-20,gap_and_go,0.29805,17.833,,,9.46,9.25,8.89,-0.0222,-0.06025,long,1.0
FCEL,2020-10-12,frd,,,0.3862,4,76.2,74.4,69.6,-0.02362,-0.08661,frd,0.6437389011317272
FCEL,2020-11-24,frd,,,2.3398,7,230.1,265.2,217.2,0.15254,-0.05606,frd,1.0
FCEL,2020-12-01,frd,,,0.3299,3,271.5,217.2,263.4,-0.2,-0.02983,frd,0.5497609146979558
FCEL,2020-12-24,frd,,,0.7429,7,369.0,346.5,318.3,-0.06098,-0.1374,frd,1.0
FCEL,2021-01-14,frd,,,0.804,7,528.0,475.2,543.9,-0.1,0.03011,frd,1.0
FCEL,2021-02-10,frd,,,0.3047,5,795.6,772.8,553.8,-0.02866,-0.30392,frd,0.5078549176637768
FCEL,2021-03-12,frd,,,0.4548,3,544.8,510.9,449.1,-0.06222,-0.17566,frd,0.7580559029466873
FCEL,2021-11-02,frd,,,0.3614,3,282.9,284.4,324.9,0.0053,0.14846,frd,0.6023809039403522
FCEL,2022-03-02,frd,,,0.3034,4,182.1,170.7,189.6,-0.0626,0.04119,frd,0.5056981001357713
FCEL,2022-08-09,frd,,,0.3032,5,127.8,146.7,147.6,0.14789,0.15493,frd,0.5053450617910512
FCEL,2024-12-02,frd,,,0.4987,5,11.35,10.55,11.14,-0.07048,-0.0185,frd,0.8312289080838589
FCEL,2025-01-08,frd,,,0.4458,4,11.53,10.85,9.68,-0.05898,-0.16045,frd,0.742994054199295
FCEL,2025-05-28,frd,,,0.3697,3,5.61,5.21,5.64,-0.0713,0.00535,frd,0.6161139404329418
FCEL,2025-09-15,frd,,,0.7526,6,6.59,6.79,9.6,0.03035,0.45675,frd,1.0
FCEL,2025-09-23,frd,,,0.4568,5,9.08,8.67,7.8,-0.04515,-0.14097,frd,0.7612544661575387
FCEL,2025-12-09,frd,,,0.3183,5,8.36,8.46,8.47,0.01196,0.01316,frd,0.5304212195565627
FCEL,2026-01-26,frd,,,0.3597,5,9.09,9.59,7.35,0.05501,-0.19142,frd,0.5995526563286662
FCEL,2026-04-24,frd,,,0.6786,4,11.18,10.68,13.31,-0.04472,0.19052,frd,1.0
CODI,2025-10-15,frd,,,0.3251,5,8.11,7.48,7.28,-0.07768,-0.10234,frd,0.5418594465240456
CODI,2025-12-01,frd,,,0.3809,5,7.04,7.02,6.1,-0.00284,-0.13352,frd,0.6347718070249835
CODI,2026-01-28,frd,,,0.3111,5,6.4,6.56,6.55,0.025,0.02344,frd,0.5184478961955795
CODI,2026-04-08,frd,,,0.5063,8,9.6,9.84,10.38,0.025,0.08125,frd,0.8437825194091902
PCRX,2021-01-15,frd,,,0.301,8,73.68,73.85,69.8,0.00231,-0.05266,frd,0.5016018062021921
NB,2025-09-17,frd,,,0.316,5,5.46,5.74,6.46,0.05128,0.18315,frd,0.5267296481616353
NB,2025-09-26,frd,,,0.3388,6,6.82,6.63,7.94,-0.02786,0.16422,frd,0.5647130316566888
NB,2025-10-08,frd,,,0.383,4,8.77,9.84,9.69,0.12201,0.1049,frd,0.638297995689624
NB,2025-10-15,frd,,,0.3307,4,9.69,8.3,8.46,-0.14345,-0.12693,frd,0.5511211454124535
ANNX,2024-02-08,frd,,,0.3871,3,5.35,5.44,5.21,0.01682,-0.02617,frd,0.6451612330700633
OBE,2022-06-06,frd,,,0.371,7,11.3,11.73,10.5,0.03805,-0.0708,frd,0.6183115224271091
OBE,2026-04-27,frd,,,0.3406,5,13.08,13.36,14.46,0.02141,0.1055,frd,0.5676566749929041
JANX,2024-04-15,frd,,,0.4991,5,51.86,50.55,48.88,-0.02526,-0.05746,frd,0.8319097915309157
JANX,2024-05-06,frd,,,0.3754,6,62.19,61.5,49.99,-0.0111,-0.19617,frd,0.6256192808898563
PSIX,2026-04-15,frd,,,0.3666,5,83.13,82.47,84.43,-0.00794,0.01564,frd,0.6110310778272493
INMD,2020-07-17,frd,,,0.335,4,17.105,17.8,15.895,0.04063,-0.07074,frd,0.5583528032608029
HPK,2022-04-19,frd,,,0.5677,4,32.96,32.86,29.99,-0.00303,-0.09011,frd,0.9461600313584436
NMAX,2026-04-23,frd,,,0.4903,6,6.71,6.23,6.3,-0.07154,-0.0611,frd,0.8172043159609246
KURA,2021-12-27,frd,,,0.3057,7,15.43,15.06,14.69,-0.02398,-0.04796,frd,0.5094849887400529
KURA,2022-06-27,frd,,,0.3703,5,17.35,17.46,19.45,0.00634,0.12104,frd,0.6171442637833386
KURA,2024-01-24,gap_and_go,0.37109,18.176,,,19.61,18.73,20.14,-0.04488,0.02703,long,1.0
KURA,2025-08-19,frd,,,0.3502,5,7.19,7.05,7.58,-0.01947,0.05424,frd,0.5836341969250257
SPRY,2024-07-16,frd,,,0.3464,8,11.34,11.33,10.32,-0.00088,-0.08995,frd,0.5773672157158483
SPRY,2025-11-28,frd,,,0.422,4,9.54,9.4,9.93,-0.01468,0.04088,frd,0.7033183921995771
PURR,2026-04-14,frd,,,0.3292,4,6.25,6.51,5.64,0.0416,-0.0976,frd,0.548738983460511
ABSI,2022-02-14,frd,,,0.3147,6,8.78,8.83,8.39,0.00569,-0.04442,frd,0.5244251839990807
ABSI,2025-02-18,frd,,,0.3441,4,5.79,5.57,4.02,-0.038,-0.3057,frd,0.5735181963852586
BIOA,2024-12-23,frd,,,0.4976,3,5.94,6.08,5.79,0.02357,-0.02525,frd,0.8292682964650976
BIOA,2026-01-15,frd,,,0.6466,4,21.51,20.16,18.81,-0.06276,-0.12552,frd,1.0
VLRS,2020-06-09,frd,,,0.3367,7,6.29,5.98,5.73,-0.04928,-0.08903,frd,0.5611223721557156
ARHS,2021-12-31,frd,,,0.302,4,13.25,12.62,11.95,-0.04755,-0.09811,frd,0.5033556290129603
ARHS,2022-08-17,frd,,,0.5748,5,8.92,9.52,8.94,0.06726,0.00224,frd,0.9580499004129399
ARHS,2025-08-08,frd,,,0.3813,4,11.22,11.16,12.8,-0.00535,0.14082,frd,0.6355605509922755
WGO,2020-05-12,frd,,,0.3014,5,50.38,47.31,53.29,-0.06094,0.05776,frd,0.502345240067136
WGO,2025-10-23,frd,,,0.3556,4,39.39,40.15,37.35,0.01929,-0.05179,frd,0.5926173009883985
AMPL,2021-10-27,frd,,,0.3071,8,70.52,73.07,80.8,0.03616,0.14577,frd,0.5117844252136377
AMPL,2022-02-10,frd,,,0.3209,4,42.91,43.51,17.1,0.01398,-0.60149,frd,0.5348183551926273
AGNT,2020-06-24,frd,,,0.3163,4,7.775,8.075,8.0325,0.03859,0.03312,frd,0.5271966238917792
AGNT,2020-08-17,frd,,,0.502,8,16.77,18.75,18.65,0.11807,0.1121,frd,0.8366185596524053
AGNT,2020-10-12,frd,,,0.349,5,29.445,29.72,28.625,0.00934,-0.02785,frd,0.5815992947622337
AGNT,2021-01-27,frd,,,0.5624,8,54.22,53.88,59.505,-0.00627,0.09747,frd,0.9373755659833954
AGNT,2021-02-10,frd,,,0.3532,4,68.17,72.915,68.71,0.06961,0.00792,frd,0.5887460460032631
AGNT,2023-06-12,frd,,,0.3243,4,19.05,19.97,19.76,0.04829,0.03727,frd,0.5405696043021228
AGNT,2023-07-14,frd,,,0.3053,5,24.03,24.63,21.94,0.02497,-0.08697,frd,0.5088456171224776
AGNT,2024-07-18,frd,,,0.347,8,13.95,13.93,14.1,-0.00143,0.01075,frd,0.5783580877940812
VOR,2025-07-01,frd,,,6.8641,8,28.6,29.0,50.8,0.01399,0.77622,frd,1.0
VOR,2025-07-08,frd,,,0.8671,3,48.0,50.8,44.9,0.05833,-0.06458,frd,1.0
VOR,2025-12-09,gap_and_go,0.26256,39.679,,,10.72,10.33,15.82,-0.03638,0.47575,long,1.0
VOR,2025-12-17,frd,,,0.5315,4,14.26,12.8,14.53,-0.10238,0.01893,frd,0.8857695727114355
VOR,2026-04-01,frd,,,0.4683,5,17.39,18.05,15.6,0.03795,-0.10293,frd,0.7805213597674594
ADAM,2020-06-09,frd,,,0.5915,4,12.24,11.44,11.36,-0.06536,-0.0719,frd,0.9859154325241132
OPFI,2025-01-16,frd,,,0.6496,5,11.26,11.02,12.64,-0.02131,0.12256,frd,1.0
CRSR,2020-10-22,frd,,,0.3384,4,24.02,24.67,24.8,0.02706,0.03247,frd,0.5640050329415655
CRSR,2020-11-25,frd,,,0.8081,8,42.8,38.77,36.3,-0.09416,-0.15187,frd,1.0
CRSR,2022-11-09,frd,,,0.3238,3,15.84,17.46,16.44,0.10227,0.03788,frd,0.5397201322055865
CRSR,2026-02-13,gap_and_go,0.41485,33.474,,,6.79,5.555,5.4,-0.18189,-0.20471,long,1.0
CGNT,2026-03-10,frd,,,0.3429,8,8.58,8.53,8.36,-0.00583,-0.02564,frd,0.5715006286519401
RLMD,2026-03-09,gap_and_go,0.44045,74.107,,,7.17,6.62,6.18,-0.07671,-0.13808,long,1.0
GO,2024-11-14,frd,,,0.3262,7,18.11,17.82,18.65,-0.01601,0.02982,frd,0.5436040727166196
GO,2025-08-06,gap_and_go,0.22504,8.876,,,18.58,18.43,18.39,-0.00807,-0.01023,long,1.0
SG,2022-03-14,frd,,,0.5625,6,33.0,35.7,33.49,0.08182,0.01485,frd,0.9375487911236493
SG,2022-05-20,frd,,,0.3384,3,20.53,20.26,18.35,-0.01315,-0.10619,frd,0.5639171909865666
SG,2022-08-04,frd,,,0.3831,5,18.47,18.25,18.2,-0.01191,-0.01462,frd,0.6385742262669781
SG,2024-03-01,gap_and_go,0.24843,4.566,,,16.36,18.26,18.76,0.11614,0.1467,long,1.0
SG,2024-03-05,frd,,,0.626,5,17.83,18.63,19.8,0.04487,0.11049,frd,1.0
SG,2024-05-10,gap_and_go,0.27334,9.536,,,31.56,32.36,31.75,0.02535,0.00602,long,1.0
SG,2024-05-14,frd,,,0.3918,3,31.96,31.91,31.92,-0.00156,-0.00125,frd,0.6530466387348791
SG,2024-08-09,gap_and_go,0.29257,5.466,,,35.01,34.25,37.37,-0.02171,0.06741,long,1.0
SG,2024-11-26,frd,,,0.3121,6,43.27,42.43,40.49,-0.01941,-0.06425,frd,0.5202428838702958
DXYZ,2024-11-07,gap_and_go,0.36375,18.998,,,22.1,36.2,28.68,0.63801,0.29774,long,1.0
DXYZ,2024-11-12,frd,,,2.8891,5,30.4,33.01,45.36,0.08586,0.49211,frd,1.0
DXYZ,2024-11-20,frd,,,0.5816,3,37.85,39.48,39.98,0.04306,0.05627,frd,0.9693166043519649
DXYZ,2024-12-09,frd,,,0.6579,4,60.04,61.36,69.27,0.02199,0.15373,frd,1.0
DXYZ,2025-04-28,frd,,,0.357,4,38.19,37.99,36.98,-0.00524,-0.03168,frd,0.5949895795981919
DXYZ,2025-12-15,frd,,,0.4439,5,34.1,30.0,32.85,-0.12023,-0.03666,frd,0.7398248866836165
CERT,2022-11-11,frd,,,0.4009,4,14.65,14.64,15.07,-0.00068,0.02867,frd,0.668231707466318
CERT,2025-04-15,frd,,,0.5912,4,13.88,13.53,14.25,-0.02522,0.02666,frd,0.9852669088472488
AMPH,2025-08-14,frd,,,0.464,5,30.21,29.83,29.66,-0.01258,-0.01821,frd,0.7732949078615623
LPTH,2025-12-26,frd,,,0.3125,5,9.02,10.29,11.69,0.1408,0.29601,frd,0.5208332322595672
LPTH,2026-04-14,frd,,,0.3148,4,14.29,14.02,14.19,-0.01889,-0.007,frd,0.5246350056656317
STKL,2020-11-20,frd,,,0.375,8,9.03,9.21,10.17,0.01993,0.12625,frd,0.6250000147828986
STKL,2022-05-17,frd,,,0.5746,3,7.68,7.22,6.71,-0.0599,-0.1263,frd,0.9577368846293604
STKL,2025-05-08,gap_and_go,0.22737,4.974,,,5.83,6.08,6.19,0.04288,0.06175,long,1.0
STKL,2025-05-13,frd,,,0.4216,3,6.31,6.17,6.25,-0.02219,-0.00951,frd,0.7027225014532306
STKL,2026-02-06,gap_and_go,0.32298,59.553,,,6.4,6.39,6.44,-0.00156,0.00625,long,1.0
SLDB,2020-10-06,frd,,,1.3399,3,65.55,61.5,56.1,-0.06178,-0.14416,frd,1.0
SLDB,2023-12-29,frd,,,0.3623,5,6.14,6.25,5.95,0.01792,-0.03094,frd,0.603913610364136
SLDB,2025-02-20,frd,,,0.9606,5,6.0,5.78,5.33,-0.03667,-0.11167,frd,1.0
SLDB,2026-03-11,frd,,,0.4581,3,7.715,7.71,7.12,-0.00065,-0.07712,frd,0.7635175610508086
ARKO,2024-05-15,frd,,,0.3259,5,5.65,5.76,5.63,0.01947,-0.00354,frd,0.543224265008848
QDEL,2020-05-12,frd,,,0.5033,5,182.52,178.6,186.05,-0.02148,0.01934,frd,0.8389091384286496
